word,x_values,y_values
nerdiest,0.0010129445,0.0022529205
tmsxsw,-0.00088845624,-0.0049254047
lining,0.00090667413,-0.0014083962
headed,0.0009003288,0.0033615907
class,0.003644196,0.0006640714
assume,-0.00475732,7.8992285e-05
ditch,0.0031947203,-0.00039228157
previous,-0.0022055046,-0.0047756056
nutter,0.00033949106,-0.0016703237
ipading,0.0018541621,0.002452196
techno,-0.0041471883,-0.006569749
mecca,0.0059947986,0.00019121253
distract,0.003270308,0.0037034363
pub,0.004644322,-0.00080906204
focusing,0.0038121457,-0.0011481049
reader,0.00017933315,-0.0032873226
delivering,0.00014064374,-0.0012537905
way,-0.0013812236,0.00050953246
frustrating,0.0038376611,-0.0018160673
zeldman,0.0021190278,0.0013807212
zelda,-0.0062770923,-0.0017943628
jzsxsw,0.0028175062,-0.00033806355
guykawasaki,-0.0015121616,-0.0045419065
lot,-0.0016091515,0.00041159545
message,-0.0036049923,0.0005515782
deck,-0.0045784437,0.0005352947
rest,4.7242513e-05,0.0014180875
prefer,-0.0018666041,0.0021116182
balckberries,0.00024537568,-0.0053022825
andriod,-0.00046589095,0.0018020238
device,-0.002212452,0.0018425784
durable,-0.0066911657,0.0059415433
anti,0.004360137,0.00039190715
repressed,0.0010028421,0.003234145
memory,0.00084921427,0.0025653609
spinning,0.0062432564,-0.0010071959
beach,0.0038378453,0.0034870552
ball,-0.00022342095,0.00030304326
progressbar,0.0081807235,-0.00038177063
respectfully,-0.0039169737,-0.0012146877
ubiquitous,-0.0024998228,-0.002208308
turned,0.0055930414,-0.004443506
giant,-0.0016594614,6.761957e-05
plain,0.0011427837,-0.0030238528
canada,0.0041541387,0.003983498
spontaniety,0.004630426,0.0005859173
gig,0.0060404264,0.00526603
shall,0.0015885719,-0.0019609614
position,0.0014208565,-0.0002503518
china,0.0032912847,0.008718429
suicide,-0.006460473,-0.0034175243
thisisdare,0.0062138727,0.0035127227
consultation,-0.0008576689,0.0019852454
hint,-0.0008687616,0.008340793
messed,0.000710243,-0.005172917
yonkers,-0.0065796785,-0.000453048
implement,0.0018364054,0.00026797166
eventually,0.0003595361,-0.0015126327
gmail,-0.0036279957,9.1281196e-05
synching,0.0047112806,-0.0014183711
activate,-0.004082523,0.0034904862
cellular,-0.008419846,0.004445577
warning,0.0023637912,-0.0034578997
complicated,0.0048921173,0.0014196967
cover,-0.0054163607,0.001292895
resetting,-0.002465613,-0.002144469
cell,-0.0004580741,0.00023864671
dissapointment,-0.00133185,0.002496659
sponsored,-0.0005832689,0.0039440286
plus,-0.0040386356,0.0022881043
opened,-0.0004099504,-0.0009746084
yesterday,-0.0074113887,-0.0010174618
flawless,0.0011835892,0.0042356183
poor,0.0016206497,-0.0055269264
planning,0.00044004517,0.002075289
massive,0.0030117256,-0.004581411
semi,0.0051426636,-0.0035025787
parked,0.0022771934,0.002476477
justsayin,-1.9742361e-05,0.0007725873
taken,0.0051164874,-0.0062080887
upon,0.0017181482,-0.0017535217
clear,-0.0019204663,0.002151092
gonna,-0.002930817,-0.0027593244
anymore,-0.0037943968,0.00016020471
frustration,-0.0055761333,0.0019871637
glued,-0.0012119325,-0.0093366485
gotten,0.0026007819,0.001844764
buggy,-0.00086176355,0.005629099
lately,-0.0022685218,0.0027585572
blame,0.0011364653,-0.0005558245
badge,-0.004652045,-0.0018890878
food,-0.005050426,0.004135735
drink,-0.0013553941,-0.00040245964
unpack,-0.002540564,-0.00084163045
priority,-0.0005877165,-0.005355607
turn,-0.0006030912,-0.0027303363
douchebag,0.0072787725,-0.0025042954
object,-0.0078049577,0.003372878
installing,0.004007518,0.0016374023
fleet,-0.0034674327,-0.0009785126
armed,-7.3610736e-06,0.0021746447
anyway,0.003123527,-0.002477176
bored,-0.002965128,0.0017478518
popupstore,-0.0035428768,-0.0051101097
crack,-0.0022171284,-0.001562991
facist,0.0015652159,0.007241611
journalist,0.004282332,0.0050452263
pass,0.0055002305,-8.497286e-05
afford,0.0017717978,0.004207255
anyways,-0.005554431,0.0017259864
perfect,0.0024749152,-0.003286766
detail,-0.000122013575,-0.0041679163
recreated,-0.0018449761,0.001434798
doodle,-0.006859947,0.0012035312
original,-0.00062776037,-0.0035207705
bug,-0.0015005757,-0.0036618565
included,0.0024123522,0.00068493653
googledoodles,0.0015140158,0.0051743733
quickly,-0.000113436785,0.001087718
borrow,-0.003254713,-0.004131098
portable,-0.00022798513,0.008068537
rebecca,-0.0020981422,0.005183795
black,-0.0021516962,-0.0018274329
fab,0.0032942246,0.0025855757
ungrateful,-0.0037182947,0.0014065416
play,0.00048431242,0.0035696616
sure,8.4678315e-05,0.006167904
patented,0.0015128882,-0.004051382
ranking,-0.0013230535,-0.0013022601
protip,-0.0028489318,-0.004337719
avoid,0.006333446,-4.7744334e-06
friday,0.0020412288,0.003499908
auntie,0.0001978159,8.6736414e-05
voxpop,-0.0057499614,3.3962868e-05
popular,0.0027367556,-0.0018934091
goer,0.0019920252,-0.0009513464
hall,-0.0066214665,0.0014551536
hilarious,-0.0033102536,0.0029762608
grateful,-0.00730636,-0.0027353594
bicycle,-0.0024219023,-0.0064804754
cursing,-0.0021029534,-0.0017689301
losing,-0.0054217116,-0.0013926199
zzzs,-0.0063745547,-0.0009849588
sitby,0.0028735502,0.002387836
include,-0.0011188443,0.005535081
extenders,-0.005113855,-0.007925662
kids,0.0055090017,0.0024144982
the,-0.0035962358,0.00297436
hmmm,-0.0008626141,0.0013760915
appear,-0.0074794386,-0.0035260874
signing,0.005909497,-0.004010914
playstation,-0.002272888,0.0020879803
xbox,-0.0015295233,0.0013291846
essentially,-0.0023150158,0.0021951387
